endereco,valor,area,iptu,condominio,quarto,vaga,banheiro,bairro,tipo,area_servico,espaco_gourmet,piscina,elevador,salao_de_festa,academia,playground,quadra_de_esporte,portaria_24_horas,varanda_gourmet,sauna,spa,comercio,latitude,longitude
Quadra 10E Conjunto C,85000,110,NA,NA,1,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.633070010521,-47.6365000045097
Arapoanga,599000,900,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.64071,-47.6391
Quadra 1 Conjunto E,160000,200,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6576250054211,-47.8106650141117
Arapoanga,190000,200,NA,NA,2,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.64071,-47.6391
Quadra 10E Conjunto A,370000,675,NA,NA,3,NA,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6336899989441,-47.6377349941236
Quadra 5B Conjunto A,159000,200,NA,NA,2,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6330450114948,-47.6453099714803
Quadra 10E Conjunto A,159000,200,NA,NA,2,NA,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6336899989441,-47.6377349941236
Quadra 1 Conjunto M,160000,200,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7527949990485,-47.7710199951059
Arapoanga,129000,196,NA,NA,2,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.64071,-47.6391
Quadra 1 Conjunto E,105000,240,NA,NA,2,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6576250054211,-47.8106650141117
Arapoanga,135000,150,NA,NA,2,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.64071,-47.6391
Quadra 1 Conjunto J,420000,600,NA,NA,9,NA,9,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7499200062593,-47.7676550381666
Arapoanga,395000,190,NA,NA,5,1,4,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.64071,-47.6391
Arapoanga,195000,400,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.64071,-47.6391
Quadra 1 Conjunto F,170000,200,NA,NA,2,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7529983778195,-47.7691159404535
Quadra 2 Conjunto H,363000,400,NA,NA,5,NA,5,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6716150095088,-47.8438200093078
Quadra 1 Conjunto F,380000,1100,NA,NA,4,NA,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7529983778195,-47.7691159404535
Quadra 1 Conjunto L,1500000,7800,NA,NA,1,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.749861776933,-47.769096594117
Arapoanga,460000,450,NA,NA,0,NA,10,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.64071,-47.6391
Quadra 1 Conjunto J,50000,240,NA,NA,1,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7499200062593,-47.7676550381666
Arapoanga,298000,379,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.64071,-47.6391
Quadra 2 Conjunto N,250000,300,NA,NA,2,10,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7476457464026,-47.7658066104031
Quadra 1 Conjunto L,85000,150,NA,NA,1,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.749861776933,-47.769096594117
Quadra 1 Conjunto I,400000,363,NA,NA,5,NA,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7502660549233,-47.7675246449981
Quadra 10E Conjunto A,55000,182,NA,NA,1,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6336899989441,-47.6377349941236
Quadra 10E Conjunto A,75000,200,NA,NA,1,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6336899989441,-47.6377349941236
Arapoanga,650000,500,NA,NA,3,NA,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.64071,-47.6391
Quadra 6 Conjunto L,180000,200,NA,NA,4,4,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7809973935258,-47.7775124019272
Quadra 10E Conjunto C,125000,180,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.633070010521,-47.6365000045097
Quadra 10A Conjunto N,150000,100,240,NA,2,2,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6411310880334,-47.6255285966608
Quadra 4A Conjunto A,100000,120,NA,NA,3,3,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.633519992993,-47.6493749849728
Quadra 1 Conjunto I,190000,400,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7502660549233,-47.7675246449981
Área Especial s/n,200000,150,NA,NA,2,2,3,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7848880936139,-47.938640511082
Quadra 1 Conjunto I,180000,200,NA,NA,2,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7502660549233,-47.7675246449981
Quadra 1 Conjunto H,315000,675,NA,NA,3,NA,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.75110113894,-47.768181076028696
Quadra MR 01,140000,200,NA,NA,2,2,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.77829,-47.92909
Quadra 8 Conjunto D,320000,450,NA,NA,2,8,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6463599999651,-47.7976500139561
Quadra 1 Conjunto E,120000,200,NA,NA,2,NA,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6576250054211,-47.8106650141117
Arapoanga,150000,200,NA,NA,3,NA,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.64071,-47.6391
Quadra 8 Conjunto N,135000,200,NA,NA,3,5,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6417782088579,-47.6272880963932
Quadra 10E Conjunto C,120000,176,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.633070010521,-47.6365000045097
Quadra 6E Conjunto A,190000,350,NA,NA,3,2,3,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6346406204945,-47.642373841866
Arapoanga,230000,200,NA,NA,3,NA,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.64071,-47.6391
Quadra 2A Conjunto A,150000,200,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6325699880871,-47.6487199811492
Quadra 1B Conjunto A,120000,116,NA,NA,3,2,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6328550147046,-47.6474450098572
Quadra 8 Conjunto M,150000,180,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7788994861191,-47.7772418135366
Quadra 1 Conjunto E,100000,163,NA,NA,3,NA,3,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6576250054211,-47.8106650141117
Quadra 12 Conjunto M,348900,680,NA,NA,3,4,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7729150032498,-47.7782149788822
Quadra 4M Conjunto C,140000,190,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6471649979461,-47.6396599820068
Arapoanga,229000,200,NA,NA,3,NA,3,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.64071,-47.6391
Quadra 1 Conjunto M,110000,250,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7527949990485,-47.7710199951059
Quadra 12 Conjunto H,545000,900,NA,NA,3,NA,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.8825250043918,-47.799570014607
Quadra 8 Conjunto M,140000,180,NA,NA,2,2,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7788994861191,-47.7772418135366
Quadra 3B Conjunto B,200000,200,NA,NA,2,3,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6325899998809,-47.645349995068
Quadra 10E Conjunto C,65000,1000,NA,NA,2,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.633070010521,-47.6365000045097
Quadra 8 Conjunto L,190000,250,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7790927583006,-47.7777232247172
Quadra 2 Conjunto H,525000,695,NA,NA,3,NA,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6716150095088,-47.8438200093078
Área Especial s/n,220000,200,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7848880936139,-47.938640511082
Quadra 2 Conjunto H,360000,300,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6716150095088,-47.8438200093078
Arapoanga,250000,350,NA,NA,5,2,3,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.64071,-47.6391
Quadra 1 Conjunto H,175000,200,NA,NA,4,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.75110113894,-47.768181076028696
Quadra 10 Conjunto F,180000,264,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.641770006922,-47.7950150369643
Quadra 1 Conjunto I,249000,450,NA,NA,4,NA,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7502660549233,-47.7675246449981
Quadra 3A Conjunto A,130000,200,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6342939209899,-47.6502555612736
Quadra 10A Conjunto J,170000,100000,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6411310880334,-47.6255285966608
Quadra 3L Conjunto A,200000,250,NA,NA,3,NA,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6449200099543,-47.6502050029348
Quadra 1 Conjunto H,240000,450,NA,NA,2,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.75110113894,-47.768181076028696
Quadra 8 Conjunto D,250000,450,NA,NA,4,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6463599999651,-47.7976500139561
Quadra 1 Conjunto I,150000,200,NA,NA,6,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7502660549233,-47.7675246449981
Quadra 1 Conjunto E,250000,200,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6576250054211,-47.8106650141117
Quadra 8 Conjunto M,150000,180,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7788994861191,-47.7772418135366
Quadra 1 Conjunto I,280000,380,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7502660549233,-47.7675246449981
Quadra 10A Conjunto J,229000,330,NA,NA,3,NA,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6411310880334,-47.6255285966608
Quadra 1 Conjunto I,140000,200,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7502660549233,-47.7675246449981
Quadra 6 Conjunto L,170000,130,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7809973935258,-47.7775124019272
Quadra 9 Conjunto L,160000,300,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6405097834006,-47.8025010479761
Arapoanga,220000,135,NA,NA,4,NA,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.64071,-47.6391
Quadra 1A Conjunto A,165000,250,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6329933898427,-47.6499270368427
Arapoanga,250000,330,NA,NA,3,3,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.64071,-47.6391
Quadra 1 Conjunto I,175000,298,NA,NA,3,NA,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7502660549233,-47.7675246449981
Quadra 1 Conjunto M,179000,200,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7527949990485,-47.7710199951059
Área Especial s/n,260000,300,NA,NA,3,NA,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7848880936139,-47.938640511082
Quadra 10 Conjunto D,119000,150,NA,NA,2,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6428350115394,-47.7952400072456
Arapoanga,195000,200,NA,NA,4,NA,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.64071,-47.6391
Quadra 2A Conjunto A,140000,117,NA,NA,2,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6325699880871,-47.6487199811492
Quadra 3A Conjunto C,140000,150,NA,NA,2,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6342939209899,-47.6502555612736
Quadra 10E Conjunto C,145000,200,NA,NA,2,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.633070010521,-47.6365000045097
Quadra 1 Conjunto H,230000,330,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.75110113894,-47.768181076028696
Quadra 1 Conjunto L,240000,200,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.749861776933,-47.769096594117
Quadra 1 Conjunto H,250000,280,NA,NA,5,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.75110113894,-47.768181076028696
Quadra 1 Conjunto H,160000,200,NA,NA,2,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.75110113894,-47.768181076028696
Quadra 10A Conjunto J,215000,350,NA,NA,2,NA,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6411310880334,-47.6255285966608
Quadra 1 Conjunto I,165000,200,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7502660549233,-47.7675246449981
Quadra 15 Conjunto L,150000,200,NA,NA,2,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7729117764275,-47.7831428404765
Arapoanga,145000,200,NA,NA,4,NA,3,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.64071,-47.6391
Quadra 1A Conjunto A,180000,235,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6329933898427,-47.6499270368427
Quadra 2A Conjunto A,100000,120,NA,NA,2,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6325699880871,-47.6487199811492
Quadra 10C Conjunto J,150000,332,NA,NA,2,15,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6419462023587,-47.7997041982431
Quadra 10C Conjunto J,170000,200,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6419462023587,-47.7997041982431
Quadra 1 Conjunto E,249000,200,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6576250054211,-47.8106650141117
Quadra 17K Conjunto C,220000,200,NA,NA,4,NA,3,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6410837386936,-47.6262332038686
Arapoanga,129000,200,NA,NA,2,4,1,arapoanga,casas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.64071,-47.6391
Quadra 1 Conjunto E,280000,300,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6576250054211,-47.8106650141117
Arapoanga,230000,200,NA,NA,3,NA,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.64071,-47.6391
Quadra 2A Conjunto A,130000,200,NA,NA,2,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6325699880871,-47.6487199811492
Quadra 3L Conjunto A,185000,200,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.6449200099543,-47.6502050029348
Arapoanga,115000,200,NA,NA,3,NA,2,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.64071,-47.6391
Quadra 1 Conjunto L,155000,345,NA,NA,2,2,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.749861776933,-47.769096594117
Arapoanga,165000,200,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.64071,-47.6391
Quadra 1 Conjunto L,160000,100,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.749861776933,-47.769096594117
Quadra 2 Conjunto N,199000,200,NA,NA,3,NA,1,arapoanga,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7476457464026,-47.7658066104031
SHCGN 708 Bloco G,1360000,159,NA,NA,3,2,2,asa_norte,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.7664799856797,-47.8928050249316
Asa Norte,480000,195,NA,NA,3,3,2,asa_norte,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.77694,-47.8786899999999
Asa Norte,2300000,400,NA,NA,8,NA,6,asa_norte,casas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.77694,-47.8786899999999
